ANO_SEMANA,NOTIFICACOES,idade_anos,atraso_notificacao_dias,sexo_masc,sexo_fem,gestante,hospitalizado,obito_agravo,obito_outras_causas,criterio_lab,criterio_clinico_epi,criterio_clinico,caso_confirmado_provavel,caso_descartado,caso_inconclusivo,caso_dengue_alarme,caso_dengue_grave,caso_chikungunya,raca_branca,raca_preta,raca_amarela,raca_parda,raca_indigena,febre_flag,mialgia_flag,cefaleia_flag,exantema_flag,vomito_flag,nausea_flag,dor_costas_flag,conjuntvit_flag,artrite_flag,artralgia_flag,petequia_n_flag,leucopenia_flag,laco_flag,dor_retro_flag,diabetes_flag,hematolog_flag,hepatopat_flag,renal_flag,hipertensa_flag,acido_pept_flag,auto_imune_flag,alrm_hipot_flag,alrm_plaq_flag,alrm_vom_flag,alrm_sang_flag,alrm_hemat_flag,alrm_abdom_flag,alrm_letar_flag,alrm_hepat_flag,alrm_liq_flag,grav_pulso_flag,grav_conv_flag,grav_ench_flag,grav_insuf_flag,grav_taqui_flag,grav_extre_flag,grav_hipot_flag,grav_hemat_flag,grav_melen_flag,grav_metro_flag,grav_sang_flag,grav_ast_flag,grav_mioc_flag,grav_consc_flag,grav_orgao_flag,mani_hemor_flag,epistaxe_flag,gengivo_flag,metro_flag,petequias_flag,hematura_flag,sangram_flag,laco_n_flag,plasmatico_flag,evidencia_flag,plaq_menor_flag,con_fhd_flag,ANO_EPI,SEMANA_EPI,week_start,ano,semana,semana_sin,semana_cos,notificacoes_lag_1,notificacoes_lag_2,notificacoes_lag_3,notificacoes_lag_4,notificacoes_lag_8,notificacoes_lag_12,notificacoes_media_movel_3,notificacoes_desvio_movel_3,notificacoes_min_movel_3,notificacoes_max_movel_3,notificacoes_media_movel_4,notificacoes_desvio_movel_4,notificacoes_min_movel_4,notificacoes_max_movel_4,notificacoes_media_movel_8,notificacoes_desvio_movel_8,notificacoes_min_movel_8,notificacoes_max_movel_8,notificacoes_media_movel_12,notificacoes_desvio_movel_12,notificacoes_min_movel_12,notificacoes_max_movel_12,notificacoes_diff_1,notificacoes_diff_4,notificacoes_pct_change_1,notificacoes_pct_change_4,notificacoes_aceleracao_1,notificacoes_razao_media_4,notificacoes_razao_media_8,indice_sintomas,indice_comorbidades,indice_alarme,indice_gravidade,indice_hemorragico,indice_carga_clinica,indice_desfecho_severo,indice_confirmacao,alerta_notificacoes_q75,alerta_notificacoes_q90,alerta_crescimento
202418,4557,37.21393861418481,9.432960280886547,0.445468509984639,0.5527759490893132,0.0087834870443566,0.1098450319051959,0.0030853616729516,0.0,0.3105073468256168,0.6731355697255337,0.0163570834488494,0.7911267296288161,0.0,0.2088732703711838,0.0445859872611464,0.0008785416209092,0.0,0.1540487162606978,0.0346719332894448,0.0063638358569234,0.4911125740618828,0.0010972130787798,0.7927705433318365,0.6885945217781769,0.7072294566681635,0.0671306690615177,0.2566232599910193,0.3670857656039515,0.1077682981589582,0.0076335877862595,0.0202065559048046,0.1757970363718006,0.0181859003143242,0.0298607992815446,0.006960035922766,0.2813201616524472,0.0532105972159856,0.0065110013471037,0.0053884149079479,0.0040413111809609,0.1149528513695554,0.0062864840592725,0.0089806915132465,0.0604651162790697,0.6232558139534884,0.0981308411214953,0.3380281690140845,0.0566037735849056,0.397196261682243,0.0985915492957746,0.0047169811320754,0.0047169811320754,0.2,0.0,0.0,0.2,0.2,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.2,0.0,,,,,,,,,,,,,2024,18,2024-04-29,2024,18,0.8229838658936565,-0.5680647467311556,5683.0,7546.0,9675.0,10665.0,19210.0,21921.0,7634.666666666667,1997.4764913093056,5683.0,9675.0,8392.25,2226.1337748062983,5683.0,10665.0,11998.0,4817.7877555100795,5683.0,19210.0,15407.583333333334,6346.419268995614,5683.0,23293.0,-1126.0,-6108.0,-0.19813478796410344,-0.5727144866385372,737.0,0.5430009830498377,0.3798133022170362,0.25194047084482646,0.028481621656296068,0.1868561652439124,0.12000000000000001,,0.14681956443625874,0.03959873061505077,0.5822534592576323,1,0,0
202419,3768,37.04264498443998,8.280254777070065,0.4554140127388535,0.5424628450106157,0.0079617834394904,0.1177536231884057,0.0024691358024691,0.0,0.2552776875608964,0.7262098083793439,0.0185125040597596,0.8169986719787516,0.0,0.1830013280212483,0.0416998671978751,0.0026560424966799,0.0,0.1340233545647558,0.0331740976645435,0.0066348195329087,0.5536093418259024,0.0013269639065817,0.8071120689655172,0.6928879310344828,0.7365301724137931,0.0808189655172413,0.2478448275862069,0.3488685344827586,0.0754310344827586,0.0091594827586206,0.0142780172413793,0.2203663793103448,0.015625,0.0334051724137931,0.0056573275862068,0.2957974137931034,0.0600754310344827,0.0061961206896551,0.0037715517241379,0.0053879310344827,0.1188038793103448,0.004040948275862,0.0099676724137931,0.1071428571428571,0.5416666666666666,0.1547619047619047,0.3392857142857143,0.0535714285714285,0.3571428571428571,0.1071428571428571,0.0476190476190476,0.0476190476190476,0.0,0.1,0.2,0.2,0.2,0.1,0.1,0.4,0.1,0.1,0.0,0.0,0.0,0.2,0.1,,,,,,,,,,,,,2024,19,2024-05-06,2024,19,0.7485107481711013,-0.663122658240795,4557.0,5683.0,7546.0,9675.0,17343.0,21698.0,5928.666666666667,1509.5675981330999,4557.0,7546.0,6865.25,2242.3089848041327,4557.0,9675.0,10166.375,4456.043855179806,4557.0,17343.0,13960.583333333334,6696.215124413514,4557.0,23293.0,-789.0,-5907.0,-0.1731402238314681,-0.6105426356589148,337.0,0.5488510979206875,0.3706335837503535,0.25598445197044334,0.029749076354679754,0.1951058201058201,0.12000000000000002,,0.1502098371077358,0.041144667171357445,0.6339973439575033,1,0,0
202420,3278,36.38252170969602,6.687004270896888,0.4514948139109213,0.5466748017083588,0.0097620500305064,0.1130742049469964,0.0020263424518743,0.0,0.3226765799256506,0.6527881040892193,0.0245353159851301,0.8213520954420312,0.0,0.1786479045579688,0.0345671459161823,0.0024472315692872,0.0,0.1189749847467968,0.0280658938377059,0.0061012812690665,0.5637583892617449,0.0006101281269066,0.7752152521525215,0.6595940959409594,0.6854243542435424,0.0673431734317343,0.2315498154981549,0.3296432964329643,0.0596555965559655,0.0064575645756457,0.0187576875768757,0.2026445264452644,0.0169126691266912,0.0298277982779827,0.0046125461254612,0.2712177121771217,0.0470479704797048,0.0055350553505535,0.0055350553505535,0.0043050430504305,0.0959409594095941,0.0033825338253382,0.0070725707257072,0.1788617886178861,0.5203252032520326,0.1056910569105691,0.3495934959349593,0.040650406504065,0.3252032520325203,0.1056910569105691,0.008130081300813,0.016260162601626,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.5555555555555556,0.1111111111111111,,,,,,,,,,,,,2024,20,2024-05-13,2024,20,0.6631226582407952,-0.7485107481711012,3768.0,4557.0,5683.0,7546.0,15508.0,23293.0,4669.333333333333,962.4293913494828,3768.0,5683.0,5388.5,1638.9985763670877,3768.0,7546.0,8469.5,3880.251575054674,3768.0,15508.0,12466.416666666666,6812.174909118548,3768.0,23293.0,-490.0,-4268.0,-0.13004246284501064,-0.565597667638484,299.0,0.6083325600816554,0.38703583446484446,0.23991829204006324,0.024117026884554544,0.18337850045167114,0.2518518518518519,,0.17481641780703522,0.03802873122108505,0.6427041908840625,1,0,0
202421,2856,35.82385764808206,5.882352941176471,0.4488795518207283,0.5486694677871149,0.0059523809523809,0.1057993730407523,0.0042604990870359,0.0012172854534388,0.2695937628231432,0.6319244973327862,0.0984817398440705,0.8510861948142957,0.0,0.1489138051857042,0.0339873861247372,0.0028030833917309,0.0,0.1158963585434173,0.0273109243697479,0.0070028011204481,0.509453781512605,0.0010504201680672,0.7726144022703086,0.6736431358637814,0.7027314650585313,0.0642071656615821,0.2525718339836821,0.3302589570769776,0.0482440581766583,0.0060305072720822,0.0166725789286981,0.2199361475700603,0.0159631074849237,0.0248315005321035,0.0039020929407591,0.272437034409365,0.0556935083362894,0.0049663001064207,0.0049663001064207,0.0039020929407591,0.1053565094004966,0.0021284143313231,0.0049663001064207,0.1759259259259259,0.5185185185185185,0.2037037037037037,0.287037037037037,0.037037037037037,0.3425925925925926,0.1388888888888889,0.0185185185185185,0.0462962962962962,0.125,0.125,0.25,0.0,0.375,0.25,0.125,0.25,0.25,0.0,0.0,0.625,0.0,0.125,0.25,,,,,,,,,,,,,2024,21,2024-05-20,2024,21,0.5680647467311558,-0.8229838658936564,3278.0,3768.0,4557.0,5683.0,10354.0,21995.0,3867.6666666666665,645.2986388745412,3278.0,4557.0,4321.5,1049.5073447416523,3278.0,5683.0,6940.75,3026.2905983587034,3278.0,10665.0,10798.5,6355.325175859152,3278.0,21995.0,-422.0,-2827.0,-0.12873703477730325,-0.49744853070561323,68.0,0.6608816383200278,0.4114829089075388,0.24314599908782242,0.025997060761161473,0.19650205761316872,0.18333333333333332,,0.1622446126988715,0.03671258541106408,0.7021723896285915,1,0,0
202422,2045,34.61099005258398,6.43080684596577,0.443520782396088,0.556479217603912,0.0068459657701711,0.0986547085201793,0.0032180209171359,0.0008045052292839,0.25,0.6586084905660378,0.0913915094339622,0.8294117647058824,0.0,0.1705882352941176,0.025,0.0029411764705882,0.0,0.1168704156479217,0.0396088019559902,0.0053789731051344,0.5344743276283619,0.0019559902200488,0.8198911429985156,0.6966848095002474,0.7288471053933696,0.0890648193963384,0.2761009401286491,0.3399307273626917,0.0524492825333993,0.0094012864918357,0.016328550222662,0.2018802572983671,0.0128649183572488,0.0242454230578921,0.003958436417615,0.2642256308758041,0.0539336961900049,0.0044532409698169,0.0019792182088075,0.003958436417615,0.1147946561108362,0.0024740227610094,0.0049480455220188,0.125,0.6071428571428571,0.1428571428571428,0.3392857142857143,0.0,0.4464285714285714,0.0357142857142857,0.0357142857142857,0.0535714285714285,0.5,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.5,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0,0.0,0.0,0.1666666666666666,0.0,0.5,0.6666666666666666,,,,,,,,,,,,,2024,22,2024-05-27,2024,22,0.46472317204376906,-0.8854560256532096,2856.0,3278.0,3768.0,4557.0,10665.0,19210.0,3300.6666666666665,456.42231905696224,2856.0,3768.0,3614.75,730.3932160145016,2856.0,4557.0,6003.5,2978.8888148819124,2856.0,10665.0,9203.583333333334,5652.74127318023,2856.0,19210.0,-811.0,-2512.0,-0.28396358543417366,-0.5512398507790213,-389.0,0.5657376028771007,0.3406346297992838,0.2525623807167597,0.02664875945430124,0.1984126984126984,0.2444444444444444,,0.18051707075705092,0.03245347647697585,0.6588235294117648,1,0,0
202423,1381,34.28547078915087,8.998551774076756,0.4663287472845764,0.5322230267921796,0.0079652425778421,0.087667161961367,0.0012048192771084,0.0,0.2696335078534031,0.6230366492146597,0.1073298429319371,0.8291093410572049,0.0,0.170890658942795,0.0267921795800144,0.001448225923244,0.0,0.112237509051412,0.0238957277335264,0.004344677769732,0.5416364952932657,0.000724112961622,0.760614934114202,0.6610541727672035,0.7020497803806734,0.0702781844802342,0.2679355783308931,0.3396778916544656,0.0534407027818448,0.0014641288433382,0.0117130307467057,0.1939970717423133,0.0161054172767203,0.0395314787701317,0.0051244509516837,0.2481698389458272,0.0380673499267935,0.0021961932650073,0.0058565153733528,0.0021961932650073,0.0871156661786237,0.0051244509516837,0.0065885797950219,0.0789473684210526,0.6666666666666666,0.1578947368421052,0.2631578947368421,0.0526315789473684,0.3846153846153846,0.1578947368421052,0.0263157894736842,0.0263157894736842,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,,,,,,,,,,,,,2024,23,2024-06-03,2024,23,0.35460488704253584,-0.9350162426854147,2045.0,2856.0,3278.0,3768.0,9675.0,17343.0,2726.3333333333335,626.6437052531011,2045.0,3278.0,2986.75,730.1065561500867,2045.0,3768.0,4926.0,2584.8056019747387,2045.0,9675.0,7773.166666666667,5027.670359363703,2045.0,17343.0,-664.0,-2387.0,-0.3246943765281174,-0.6334925690021231,147.0,0.4623754917552524,0.280349167681689,0.24079690441330265,0.021020706965070027,0.20160443844654372,0.26666666666666666,,0.18252217912289576,0.02927809668543345,0.6582186821144099,0,0,0
202424,886,34.53284759372069,10.353273137697515,0.4571106094808126,0.5349887133182845,0.007909604519774,0.077720207253886,0.0054151624548736,0.0,0.3619718309859155,0.5154929577464789,0.1225352112676056,0.8002257336343115,0.0,0.1997742663656884,0.028216704288939,0.0033860045146726,0.0,0.1230248306997742,0.0293453724604966,0.010158013544018,0.5756207674943566,0.0033860045146726,0.7511363636363636,0.6647727272727273,0.6579545454545455,0.0409090909090909,0.2420454545454545,0.3068181818181818,0.0977272727272727,0.0056818181818181,0.0284090909090909,0.1306818181818181,0.0147727272727272,0.0261363636363636,0.0034090909090909,0.2272727272727272,0.0454545454545454,0.0034090909090909,0.0011363636363636,0.0011363636363636,0.0875,0.0056818181818181,0.0079545454545454,0.037037037037037,0.7407407407407407,0.2222222222222222,0.2592592592592592,0.037037037037037,0.4444444444444444,0.037037037037037,0.037037037037037,0.074074074074074,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,,,,,,,,,,,,,2024,24,2024-06-10,2024,24,0.23931566428755766,-0.970941817426052,1381.0,2045.0,2856.0,3278.0,7546.0,15508.0,2094.0,738.7198386397932,1381.0,2856.0,2390.0,845.1441691609031,1381.0,3278.0,3889.25,2006.5521067599636,1381.0,7546.0,6443.0,4328.532461785101,1381.0,15508.0,-495.0,-2392.0,-0.3584359160028965,-0.7297132397803539,169.0,0.3707112970711297,0.22780741788262518,0.22840909090909084,0.021753246753246715,0.20987654320987648,0.1111111111111111,,0.1427874979958313,0.0286845196280928,0.6004514672686231,0,0,0
202425,591,35.16371485524883,16.365482233502537,0.482233502538071,0.5177664974619289,0.015228426395939,0.1284634760705289,0.0027247956403269,0.0,0.3097345132743362,0.6106194690265486,0.079646017699115,0.7614213197969543,0.0,0.2385786802030456,0.0287648054145516,0.0016920473773265,0.0,0.1184433164128595,0.0355329949238578,0.0101522842639593,0.6243654822335025,0.0,0.7787307032590052,0.7169811320754716,0.7358490566037735,0.0411663807890223,0.2607204116638079,0.3379073756432247,0.1097770154373928,0.006861063464837,0.0240137221269296,0.1097770154373928,0.0137221269296741,0.039451114922813,0.0017152658662092,0.1938250428816466,0.0600343053173241,0.0085763293310463,0.0085763293310463,0.0085763293310463,0.0994854202401372,0.0051457975986277,0.0171526586620926,0.1052631578947368,0.5263157894736842,0.2105263157894736,0.4210526315789473,0.0,0.5263157894736842,0.0526315789473684,0.0,0.0526315789473684,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,2024,25,2024-06-17,2024,25,0.12053668025532308,-0.992708874098054,886.0,1381.0,2045.0,2856.0,5683.0,10354.0,1437.3333333333333,581.5499405324839,886.0,2045.0,1792.0,853.592799094904,886.0,2856.0,3056.75,1616.3008692690826,886.0,5683.0,5224.5,3528.9354949152657,886.0,10665.0,-295.0,-2265.0,-0.33295711060948086,-0.7930672268907564,200.0,0.32979910714285715,0.1933426024372291,0.2407498162215143,0.029649595687331498,0.21052631578947367,0.4,,0.2202314319245799,0.04041128112568348,0.5228426395939086,0,0,0
202426,306,35.55582788671024,19.179738562091504,0.434640522875817,0.5620915032679739,0.0261437908496732,0.1161616161616161,0.0055555555555555,0.0,0.419811320754717,0.5613207547169812,0.0188679245283018,0.6950819672131148,0.0,0.3049180327868852,0.0360655737704918,0.0032786885245901,0.0,0.1470588235294117,0.0620915032679738,0.0065359477124183,0.6535947712418301,0.0,0.79,0.69,0.6933333333333334,0.0233333333333333,0.29,0.34,0.0766666666666666,0.0033333333333333,0.0233333333333333,0.0933333333333333,0.0066666666666666,0.03,0.0066666666666666,0.1366666666666666,0.0466666666666666,0.0133333333333333,0.01,0.01,0.12,0.01,0.0133333333333333,0.1666666666666666,0.1538461538461538,0.25,0.3076923076923077,0.0833333333333333,0.5833333333333334,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2024,26,2024-06-24,2024,26,-3.216245299353273e-16,-1.0,591.0,886.0,1381.0,2045.0,4557.0,10665.0,952.6666666666666,399.1971108779915,591.0,1381.0,1225.75,636.0321663773564,591.0,2045.0,2420.25,1425.7166368431772,591.0,4557.0,4410.916666666667,3360.2188905522767,591.0,10665.0,-285.0,-1739.0,-0.48223350253807107,-0.8503667481662591,10.0,0.2496430756679584,0.12643321970870777,0.22880952380952382,0.03190476190476189,0.17165242165242164,0.4,,0.20809167684167684,0.04026535850306338,0.3901639344262296,0,0,0
202427,350,37.16643639921722,17.408571428571427,0.4228571428571429,0.5742857142857143,0.0114285714285714,0.132183908045977,0.0,0.0,0.408,0.572,0.02,0.7114285714285714,0.0,0.2885714285714286,0.0371428571428571,0.0028571428571428,0.0,0.1485714285714285,0.0228571428571428,0.0028571428571428,0.5942857142857143,0.0028571428571428,0.7485549132947977,0.653179190751445,0.6271676300578035,0.0144508670520231,0.2716763005780346,0.3670520231213873,0.0751445086705202,0.0028901734104046,0.0202312138728323,0.0751445086705202,0.0144508670520231,0.0549132947976878,0.0057803468208092,0.1560693641618497,0.0549132947976878,0.0086705202312138,0.0057803468208092,0.0144508670520231,0.1184971098265895,0.0144508670520231,0.0144508670520231,0.1428571428571428,0.3571428571428571,0.0714285714285714,0.1428571428571428,0.0,0.5714285714285714,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,2024,27,2024-07-01,2024,27,-0.12053668025532283,-0.992708874098054,306.0,591.0,886.0,1381.0,3768.0,9675.0,594.3333333333334,290.0143674601923,306.0,886.0,791.0,459.11146068611686,306.0,1381.0,1888.875,1302.4237227459503,306.0,3768.0,3547.6666666666665,2907.610025537503,306.0,9675.0,44.0,-1031.0,0.14379084967320255,-0.7465604634322954,329.0,0.4424778761061947,0.18529548011382438,0.22047894302229556,0.033030553261767084,0.15079365079365079,0.2,,0.15107578676942834,0.04304597701149423,0.4228571428571428,0,0,1
202428,295,34.9954802259887,9.576271186440678,0.4101694915254237,0.5864406779661017,0.0135593220338983,0.1180555555555555,0.0,0.0,0.4150943396226415,0.5754716981132075,0.0094339622641509,0.711864406779661,0.0,0.288135593220339,0.023728813559322,0.0,0.0,0.1186440677966101,0.0372881355932203,0.0,0.5966101694915255,0.0,0.7048611111111112,0.625,0.5729166666666666,0.0416666666666666,0.3020833333333333,0.34375,0.125,0.0069444444444444,0.0243055555555555,0.1145833333333333,0.0104166666666666,0.0277777777777777,0.0,0.1736111111111111,0.0590277777777777,0.0,0.0069444444444444,0.0,0.0972222222222222,0.0034722222222222,0.0069444444444444,0.0,0.5,0.0,0.0,0.0,0.625,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,28,2024-07-08,2024,28,-0.23931566428755746,-0.9709418174260521,350.0,306.0,591.0,886.0,3278.0,7546.0,415.6666666666667,153.42859359759345,306.0,591.0,533.25,266.452466054779,306.0,886.0,1461.625,1149.5861289425573,306.0,3278.0,2770.5833333333335,2304.752262700785,306.0,7546.0,-55.0,-591.0,-0.15714285714285714,-0.6670428893905191,-99.0,0.5532114392873887,0.20183015479346617,0.2194940476190476,0.024801587301587272,0.125,,,0.12309854497354496,0.03544609227871937,0.423728813559322,0,0,0
202429,219,33.03083442797273,17.15525114155251,0.3926940639269406,0.6073059360730594,0.0319634703196347,0.1111111111111111,0.0194174757281553,0.0,0.4256756756756756,0.5540540540540541,0.0202702702702702,0.6682027649769585,0.0,0.3317972350230415,0.0460829493087557,0.0046082949308755,0.0,0.1643835616438356,0.0319634703196347,0.0091324200913242,0.6484018264840182,0.0,0.7142857142857143,0.6221198156682027,0.6267281105990783,0.0230414746543778,0.2995391705069124,0.3548387096774194,0.1059907834101382,0.0138248847926267,0.0184331797235023,0.0599078341013824,0.0092165898617511,0.0276497695852534,0.0,0.1198156682027649,0.0368663594470046,0.0046082949308755,0.0092165898617511,0.0092165898617511,0.0921658986175115,0.0092165898617511,0.0,0.0,0.2727272727272727,0.0909090909090909,0.2727272727272727,0.0909090909090909,0.4545454545454545,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,2024,29,2024-07-15,2024,29,-0.3546048870425356,-0.9350162426854148,295.0,350.0,306.0,591.0,2856.0,5683.0,317.0,29.10326442174756,295.0,350.0,385.5,139.0455560838719,295.0,591.0,1088.75,941.1503219844425,295.0,2856.0,2166.3333333333335,1843.24823629543,295.0,5683.0,-76.0,-372.0,-0.25762711864406784,-0.6294416243654822,-21.0,0.5680933852140078,0.20114810562571755,0.21395655036208033,0.023041474654377843,0.14141414141414138,0.13333333333333333,,0.12793637494098323,0.0453049577697244,0.33640552995391704,0,0,0
202430,223,35.02391629297459,15.52914798206278,0.42152466367713,0.57847533632287,0.0134529147982062,0.1583333333333333,0.0,0.0,0.5384615384615384,0.4556213017751479,0.0059171597633136,0.7488789237668162,0.0,0.2511210762331838,0.0269058295964125,0.0089686098654708,0.0,0.0986547085201793,0.0403587443946188,0.0,0.5695067264573991,0.0,0.6053811659192825,0.5964125560538116,0.5605381165919282,0.0403587443946188,0.3183856502242152,0.3632286995515695,0.0627802690582959,0.0089686098654708,0.0179372197309417,0.0807174887892376,0.0313901345291479,0.0538116591928251,0.0044843049327354,0.1300448430493273,0.0403587443946188,0.0044843049327354,0.0044843049327354,0.0044843049327354,0.0986547085201793,0.0134529147982062,0.0224215246636771,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.5555555555555556,0.0,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2024,30,2024-07-22,2024,30,-0.46472317204376806,-0.8854560256532101,219.0,295.0,350.0,306.0,2045.0,4557.0,288.0,65.77993615079113,219.0,350.0,292.5,54.45793483665318,219.0,350.0,759.125,650.7598717762772,219.0,2045.0,1711.0,1546.5629340867656,219.0,4557.0,4.0,-83.0,0.0182648401826484,-0.2712418300653595,80.0,0.7623931623931623,0.29375926230857896,0.20531710442024337,0.026905829596412516,0.25925925925925924,0.1,,0.14787054831897878,0.04855194319880415,0.4977578475336324,0,0,0
202431,258,34.06395348837209,8.426356589147288,0.4147286821705426,0.5813953488372093,0.0348837209302325,0.1219512195121951,0.008,0.0,0.4611398963730569,0.533678756476684,0.005181347150259,0.748062015503876,0.0,0.251937984496124,0.0271317829457364,0.0,0.0,0.0813953488372093,0.0155038759689922,0.0116279069767441,0.6046511627906976,0.0,0.7042801556420234,0.5330739299610895,0.5914396887159533,0.0505836575875486,0.2957198443579766,0.357976653696498,0.11284046692607,0.0077821011673151,0.0038910505836575,0.0894941634241245,0.0077821011673151,0.0311284046692607,0.0116731517509727,0.1167315175097276,0.0661478599221789,0.0077821011673151,0.0077821011673151,0.0038910505836575,0.0622568093385214,0.0,0.0077821011673151,0.125,0.0,0.0,0.125,0.0,0.875,0.125,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,31,2024-07-29,2024,31,-0.5680647467311556,-0.8229838658936565,223.0,219.0,295.0,350.0,1381.0,3768.0,245.66666666666666,42.77070648627972,219.0,295.0,271.75,62.77672073844861,219.0,350.0,531.375,411.1680009436424,219.0,1381.0,1349.8333333333333,1309.3911724249565,219.0,3768.0,35.0,-92.0,0.15695067264573992,-0.2628571428571429,31.0,0.9494020239190433,0.4855328158080452,0.20817120622568094,0.02223457476375759,0.1527777777777778,,,0.12772785292240543,0.039270750614482874,0.496124031007752,0,0,1
202432,237,32.64663603259927,8.907172995780591,0.3924050632911392,0.6075949367088608,0.0253164556962025,0.1238095238095238,0.0,0.0,0.4936708860759494,0.4746835443037974,0.0316455696202531,0.6582278481012658,0.0,0.3417721518987341,0.0379746835443038,0.0,0.0,0.1097046413502109,0.0253164556962025,0.0084388185654008,0.6244725738396625,0.0,0.7304347826086957,0.6086956521739131,0.5869565217391305,0.0304347826086956,0.3608695652173913,0.408695652173913,0.0782608695652174,0.0043478260869565,0.0260869565217391,0.0913043478260869,0.017391304347826,0.0304347826086956,0.0043478260869565,0.1434782608695652,0.0347826086956521,0.0,0.0,0.0,0.0652173913043478,0.0,0.008695652173913,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.0,0.7777777777777778,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2024,32,2024-08-05,2024,32,-0.663122658240795,-0.7485107481711013,258.0,223.0,219.0,295.0,886.0,3278.0,233.33333333333334,21.455380055722383,219.0,258.0,248.75,35.462421425218984,219.0,295.0,391.0,232.57686901321705,219.0,886.0,1057.3333333333333,1094.5091330931893,219.0,3278.0,-21.0,-58.0,-0.08139534883720934,-0.19661016949152543,-56.0,0.9527638190954774,0.6061381074168798,0.22298136645962735,0.015527950310558983,0.2222222222222222,0.3333333333333333,,0.19851621808143546,0.0404460518384569,0.31645569620253167,0,0,0
202433,262,33.2808524173028,9.66030534351145,0.4007633587786259,0.5992366412213741,0.0114503816793893,0.116504854368932,0.0,0.0,0.4308510638297872,0.5319148936170213,0.0372340425531914,0.7099236641221374,0.0,0.2900763358778626,0.0267175572519083,0.0038167938931297,0.0,0.1374045801526717,0.015267175572519,0.0038167938931297,0.6412213740458015,0.0,0.7722007722007722,0.6525096525096525,0.6525096525096525,0.0424710424710424,0.3127413127413127,0.3706563706563706,0.1853281853281853,0.0,0.0193050193050193,0.193050193050193,0.0154440154440154,0.0193050193050193,0.0,0.2239382239382239,0.0424710424710424,0.0038610038610038,0.0038610038610038,0.0115830115830115,0.0733590733590733,0.0038610038610038,0.0154440154440154,0.125,0.0,0.125,0.125,0.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,2024,33,2024-08-12,2024,33,-0.7485107481711011,-0.6631226582407952,237.0,258.0,223.0,219.0,591.0,2856.0,239.33333333333334,17.616280349026287,223.0,258.0,234.25,17.613914953992975,219.0,258.0,309.875,122.29056440645064,219.0,591.0,803.9166666666666,860.6762096624682,219.0,2856.0,25.0,43.0,0.10548523206751059,0.19634703196347036,46.0,1.1184631803628602,0.845502218636547,0.24710424710424714,0.02206287920573628,0.18055555555555555,0.4,,0.21243067046638475,0.036759801378492496,0.4198473282442748,0,0,0
