ANO_SEMANA,ANO_EPI,SEMANA_EPI,NOTIFICACOES,CLUSTER,CLUSTER_LABEL
202534,2025,34,6473,1,baixa_transmissao
202535,2025,35,6070,1,baixa_transmissao
202536,2025,36,6358,1,baixa_transmissao
202537,2025,37,6547,1,baixa_transmissao
202538,2025,38,6940,1,baixa_transmissao
202539,2025,39,6663,1,baixa_transmissao
202540,2025,40,7210,1,baixa_transmissao
202541,2025,41,6922,1,baixa_transmissao
202542,2025,42,6842,1,baixa_transmissao
202543,2025,43,6596,1,baixa_transmissao
202544,2025,44,6591,1,baixa_transmissao
202545,2025,45,6623,1,baixa_transmissao
202546,2025,46,7019,1,baixa_transmissao
202547,2025,47,6497,1,baixa_transmissao
202548,2025,48,7007,1,baixa_transmissao
202549,2025,49,7503,1,baixa_transmissao
202550,2025,50,7089,1,baixa_transmissao
202551,2025,51,6615,1,baixa_transmissao
202552,2025,52,5703,1,baixa_transmissao
202553,2025,53,5769,1,baixa_transmissao
202601,2026,1,8482,1,baixa_transmissao
202602,2026,2,9074,1,baixa_transmissao
202603,2026,3,9629,1,baixa_transmissao
202604,2026,4,10373,1,baixa_transmissao
202605,2026,5,12411,1,baixa_transmissao
202606,2026,6,12553,1,baixa_transmissao
202607,2026,7,15030,1,baixa_transmissao
202608,2026,8,16776,1,baixa_transmissao
202609,2026,9,20635,1,baixa_transmissao
202610,2026,10,22126,1,baixa_transmissao
202611,2026,11,26041,1,baixa_transmissao
202612,2026,12,26164,1,baixa_transmissao
202613,2026,13,24704,1,baixa_transmissao
202614,2026,14,26371,1,baixa_transmissao
202615,2026,15,13572,1,baixa_transmissao
