ANO_SEMANA,ANO_EPI,SEMANA_EPI,NOTIFICACOES,idade_anos,atraso_notificacao_dias,sexo_masc,sexo_fem,gestante,hospitalizado,obito_agravo,obito_outras_causas,criterio_lab,criterio_clinico_epi,criterio_clinico,caso_confirmado_provavel,caso_descartado,caso_inconclusivo,caso_dengue_alarme,caso_dengue_grave,caso_chikungunya,raca_branca,raca_preta,raca_amarela,raca_parda,raca_indigena,febre_flag,mialgia_flag,cefaleia_flag,exantema_flag,vomito_flag,nausea_flag,dor_costas_flag,conjuntvit_flag,artrite_flag,artralgia_flag,petequia_n_flag,leucopenia_flag,laco_flag,dor_retro_flag,diabetes_flag,hematolog_flag,hepatopat_flag,renal_flag,hipertensa_flag,acido_pept_flag,auto_imune_flag,alrm_hipot_flag,alrm_plaq_flag,alrm_vom_flag,alrm_sang_flag,alrm_hemat_flag,alrm_abdom_flag,alrm_letar_flag,alrm_hepat_flag,alrm_liq_flag,grav_pulso_flag,grav_conv_flag,grav_ench_flag,grav_insuf_flag,grav_taqui_flag,grav_extre_flag,grav_hipot_flag,grav_hemat_flag,grav_melen_flag,grav_metro_flag,grav_sang_flag,grav_ast_flag,grav_mioc_flag,grav_consc_flag,grav_orgao_flag,mani_hemor_flag,epistaxe_flag,gengivo_flag,metro_flag,petequias_flag,hematura_flag,sangram_flag,laco_n_flag,plasmatico_flag,evidencia_flag,plaq_menor_flag,con_fhd_flag,week_start,ano,semana,semana_sin,semana_cos,notificacoes_lag_1,notificacoes_lag_2,notificacoes_lag_3,notificacoes_lag_4,notificacoes_lag_8,notificacoes_lag_12,notificacoes_media_movel_3,notificacoes_desvio_movel_3,notificacoes_min_movel_3,notificacoes_max_movel_3,notificacoes_media_movel_4,notificacoes_desvio_movel_4,notificacoes_min_movel_4,notificacoes_max_movel_4,notificacoes_media_movel_8,notificacoes_desvio_movel_8,notificacoes_min_movel_8,notificacoes_max_movel_8,notificacoes_media_movel_12,notificacoes_desvio_movel_12,notificacoes_min_movel_12,notificacoes_max_movel_12,notificacoes_diff_1,notificacoes_diff_4,notificacoes_pct_change_1,notificacoes_pct_change_4,notificacoes_aceleracao_1,notificacoes_razao_media_4,notificacoes_razao_media_8,indice_sintomas,indice_comorbidades,indice_alarme,indice_gravidade,indice_hemorragico,indice_carga_clinica,indice_desfecho_severo,indice_confirmacao,alerta_notificacoes_q75,alerta_notificacoes_q90,alerta_crescimento
202425,2024,25,64108,35.219061539061,4.59118986709927,0.4649653709365446,0.5342546952018469,0.0077223088923556,0.0457651391162029,0.0007740210392991,0.0003166449706223,0.3950331891284964,0.5965952247283776,0.008371586143126,0.9417001140072776,0.0,0.0582998859927222,0.0195686464368821,0.0010463681654198,0.0,0.4918262931303425,0.0452049666188307,0.010607100517876,0.2934579147688276,0.0018718412678604,0.8588022756445811,0.7870307275406875,0.788583744037526,0.0977608037652726,0.2699079283076874,0.43164350347844,0.2992092293551812,0.0429298131626071,0.0896946262459787,0.157234996751343,0.0577627054181259,0.0386510942427459,0.0314089662932031,0.2934567294740345,0.0421374578070773,0.0048809089900638,0.0048017495483502,0.004991838739838,0.0971110723737381,0.0055306403815982,0.007115351092658,0.0940649496080627,0.2627846211272863,0.077325364213672,0.1264453562103692,0.0352191832146871,0.1974025974025974,0.0789473684210526,0.0071081182192293,0.0157244477723699,0.0122214234363767,0.00647016534867,0.0100647016534867,0.01509705248023,0.021551724137931,0.0179597701149425,0.0143781452192667,0.0143781452192667,0.0064608758076094,0.00647016534867,0.00215672178289,0.0071890726096333,0.0014378145219266,0.0143781452192667,0.0100574712643678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-17,2024,25,0.12053668025532308,-0.992708874098054,79647.0,87924.0,127480.0,201167.0,332746.0,375565.0,98350.33333333333,25564.23854397614,79647.0,127480.0,124054.5,55484.2644149372,79647.0,201167.0,220325.25,109994.67324212957,79647.0,332746.0,279633.75,124522.68655741948,79647.0,419145.0,-15539.0,-137059.0,-0.19509837156452847,-0.6813195007133377,-7262.0,0.5167728699885937,0.29096982756175244,0.3031483674083867,0.023795574133331943,0.09944688957659184,0.010684759610968939,0.0,0.08741511814585587,0.016788543689450975,0.8834002280145554,1,1,0
202426,2024,26,44686,35.018359084812445,4.505818377120351,0.4735263841024033,0.5254889674618449,0.0067141130656639,0.046530926765656,0.0009625370450112,0.0002279693001342,0.3799608853272276,0.6123115817592063,0.0077036825033389,0.935001231885681,0.0,0.064998768114319,0.0189262436445897,0.0010974981521714,0.0,0.470068255566745,0.0451605684234083,0.0107866174331431,0.3048226474208347,0.0018798254447801,0.8497976076772639,0.7852139900850502,0.7770273343339245,0.0932369127211534,0.2767544458088871,0.4257515804793741,0.2839859917223814,0.0382498749260926,0.0845954427616318,0.1578660117342065,0.0551462227679992,0.037544912903079,0.0279483331059262,0.2881248010187838,0.0407513530722699,0.0048210306089962,0.0041389034180065,0.0048665120298358,0.0924409878564605,0.0047982898985764,0.006162732523764,0.0632785251619332,0.2462686567164179,0.0807174887892376,0.1225710014947683,0.0324351297405189,0.2028698664027709,0.058560794044665,0.0034930139720558,0.0139581256231305,0.0077922077922077,0.0051948051948051,0.0051993067590987,0.0051948051948051,0.0121317157712305,0.0129982668977469,0.011265164644714,0.0147313691507798,0.0034662045060658,0.0060658578856152,0.0,0.002601908065915,0.0017346053772766,0.0181818181818181,0.0095403295750216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-24,2024,26,-3.216245299353273e-16,-1.0,64108.0,79647.0,87924.0,127480.0,324279.0,414963.0,77226.33333333333,12091.120061156986,64108.0,87924.0,89789.75,26996.688863327905,64108.0,127480.0,186745.5,111762.76167336392,64108.0,324279.0,253679.0,134748.80662585096,64108.0,419145.0,-19422.0,-82794.0,-0.3029575092032196,-0.6494665829934108,-3883.0,0.4976737322467208,0.23928822916750336,0.29866024728898244,0.022568544201129904,0.09157251132727756,0.007739890999806673,0.0,0.08410823876343931,0.016879301401857075,0.8700024637713619,1,0,0
202427,2024,27,31733,34.87780878468419,4.822519144108656,0.4695427472977657,0.5295748904925472,0.0076910953506698,0.0511232243145028,0.0011169963607537,0.0002161928440168,0.3652106137110712,0.6245552204412214,0.0102341658477074,0.9259060656720184,0.0,0.0740939343279815,0.0191779957732706,0.0014825095416837,0.0,0.4306242712633536,0.043393312954968,0.0106513723883654,0.3324614754356663,0.0023634702045189,0.8499533717078818,0.7782422741743577,0.7720037302633694,0.0952181882496703,0.2811203653085506,0.4184004887931312,0.2720841238704698,0.036948901823327,0.0824516834421326,0.1591471846158793,0.0601344181110718,0.0404219056500627,0.024568286329871,0.2734990513554362,0.0385258554154875,0.0040519680987908,0.0046629791613069,0.0044700282994597,0.0859596089529199,0.0048559300231541,0.0061101106251607,0.0673839184597961,0.2269383135257498,0.0730878186968838,0.098471986417657,0.0266893810335036,0.1728813559322033,0.0351872871736662,0.0085178875638841,0.0147559591373439,0.0044091710758377,0.0035273368606701,0.0070546737213403,0.0079435127978817,0.0141093474426807,0.0150044130626654,0.0176366843033509,0.0052956751985878,0.0061728395061728,0.0008810572687224,0.0035304501323918,0.0008818342151675,0.0,0.0159010600706713,0.0114739629302736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-01,2024,27,-0.12053668025532283,-0.992708874098054,44686.0,64108.0,79647.0,87924.0,323494.0,419145.0,62813.666666666664,17516.402436953522,44686.0,79647.0,69091.25,19031.074052279157,44686.0,87924.0,151796.375,106187.37582343702,44686.0,323494.0,222822.58333333334,136837.58579788115,44686.0,419145.0,-12953.0,-56191.0,-0.2898670724611735,-0.6390860288430917,6469.0,0.45929115481338084,0.20904978791489587,0.29601385526394364,0.021233782939468513,0.08043487866007643,0.0075881345724276,0.0,0.08105413028718324,0.0182251814975527,0.8518121313440369,1,0,0
202428,2024,28,21885,34.645771900229846,4.616860863605209,0.4696367374914325,0.5295407813570939,0.0072655821604824,0.0542659029243291,0.001370440649378,0.0003162555344718,0.3660296605952025,0.621578580670847,0.0123917587339504,0.9134531814647088,0.0,0.0865468185352911,0.019578244362106,0.0015095375325922,0.0,0.412245830477496,0.0451450765364404,0.0132053918208817,0.3564084989718986,0.0020105094813799,0.8427445830597504,0.7745521058062095,0.7715036112934996,0.0983960228871588,0.2893724791295375,0.4155801519557264,0.2708939123909576,0.0341900384579307,0.0822624519275865,0.1588031141543945,0.0605946909295563,0.0399587280742894,0.025935653315824,0.2757715036112935,0.0389269299315261,0.0047368914735953,0.0043147922333739,0.004643091642435,0.0865772441609605,0.0039864928243129,0.0059562892786792,0.0642270351008215,0.1900149031296572,0.0530642750373692,0.087378640776699,0.0201793721973094,0.1707680835197613,0.0321856287425149,0.0097232610321615,0.0104633781763826,0.0099447513812154,0.005524861878453,0.005524861878453,0.0099447513812154,0.0143646408839778,0.0154696132596685,0.0121546961325966,0.0154696132596685,0.011049723756906,0.0044198895027624,0.0011049723756906,0.0033149171270718,0.0,0.011049723756906,0.005524861878453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-08,2024,28,-0.23931566428755746,-0.9709418174260521,31733.0,44686.0,64108.0,79647.0,285865.0,383330.0,46842.333333333336,16294.860733780739,31733.0,64108.0,55043.5,21119.9320469235,31733.0,79647.0,115326.25,87198.37067244187,31733.0,285865.0,190538.25,131921.17935420608,31733.0,383330.0,-9848.0,-57762.0,-0.3103393943213689,-0.725225055557648,3105.0,0.397594629701963,0.18976598996325642,0.2957542176424082,0.021305961649268988,0.07088939752363074,0.008324125230202532,0.0,0.0792547404091021,0.019181031367101323,0.8269063629294177,0,0,0
202429,2024,29,17696,34.23349805079394,4.550293851717902,0.4754746835443038,0.5237341772151899,0.008250452079566,0.0618448637316561,0.001389532190829,0.0001323363991265,0.3662314947841839,0.6184021487913048,0.0153663564245112,0.900271677609237,0.0,0.0997283223907629,0.0233755942947702,0.0017545845596558,0.0,0.4025768535262206,0.044134267631103,0.0142405063291139,0.3724005424954792,0.0020908679927667,0.8496978851963746,0.7797466883569603,0.7706251452475017,0.1012665582151987,0.2931094585173135,0.4052986288635835,0.2635370671624448,0.0342203114106437,0.0848245410178945,0.1668603300023239,0.0612363467348361,0.045142923541715,0.024750174297002,0.2763188473158262,0.0397397164768765,0.0040669300488031,0.0047060190564722,0.004647920055775,0.0863351150360213,0.0052289100627469,0.0070299790843597,0.0486443381180223,0.200796812749004,0.0660828025477707,0.1019920318725099,0.0271348762968874,0.1701112877583465,0.043859649122807,0.0143769968051118,0.0191387559808612,0.0072115384615384,0.0060096153846153,0.0096153846153846,0.0096153846153846,0.0180288461538461,0.015625,0.0108173076923076,0.0084134615384615,0.0024038461538461,0.0024038461538461,0.001201923076923,0.0048076923076923,0.001201923076923,0.0132211538461538,0.0024038461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-15,2024,29,-0.3546048870425356,-0.9350162426854148,21885.0,31733.0,44686.0,64108.0,201167.0,332746.0,32768.0,11435.681833628214,21885.0,44686.0,40603.0,18240.946046372326,21885.0,64108.0,82328.75,58751.30738423735,21885.0,201167.0,160417.83333333334,124981.2928000417,21885.0,332746.0,-4189.0,-46412.0,-0.19140964130683114,-0.723965807699507,5659.0,0.43582986478831615,0.214943139547242,0.29690249327711554,0.02167922711729353,0.07690417236125786,0.007532051282051235,0.0,0.08060358880754363,0.022091143694227777,0.8005433552184741,0,0,0
202430,2024,30,15348,33.85883718432519,4.369429241594996,0.4743289027886369,0.5251498566588481,0.007624633431085,0.0630530023193883,0.0009154714678059,0.0003814464449191,0.3581907090464548,0.6267078958722854,0.0151013950812598,0.8994974874371859,0.0,0.100502512562814,0.0212099458330614,0.0015010115512628,0.0,0.4121058118321605,0.0449569976544175,0.0146598905394839,0.3674745895230649,0.0032577534532186,0.8453469607315761,0.7840236686390533,0.7773668639053254,0.0974986551909628,0.2847633136094674,0.407477138246369,0.2641204948897256,0.0357046799354491,0.0817643894566971,0.1742872512103281,0.0582302313071543,0.0420925228617536,0.0261565357719203,0.2901425497579343,0.0372537152847824,0.0037657185125411,0.0040346984062941,0.0045726581938,0.0800215183915002,0.0045726581938,0.0071952121578911,0.0473977695167286,0.1782729805013926,0.0576208178438661,0.0947955390334572,0.0269767441860465,0.1347583643122676,0.0372093023255813,0.0055813953488372,0.0148975791433891,0.0093959731543624,0.0013422818791946,0.0053691275167785,0.0067114093959731,0.0067114093959731,0.0067204301075268,0.0053763440860215,0.0053763440860215,0.010752688172043,0.0026881720430107,0.0013440860215053,0.0026881720430107,0.0026881720430107,0.0040322580645161,0.0053763440860215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-22,2024,30,-0.46472317204376806,-0.8854560256532101,17696.0,21885.0,31733.0,44686.0,127480.0,324279.0,23771.333333333332,7206.110763324877,17696.0,31733.0,29000.0,11998.93781410114,17696.0,44686.0,59394.875,37813.78162385281,17696.0,127480.0,134163.66666666666,118407.88845215098,17696.0,324279.0,-2348.0,-29338.0,-0.1326853526220615,-0.6565367229109789,1841.0,0.5292413793103449,0.2584061335258303,0.2977839468224084,0.02020231130580127,0.06639005469017402,0.0051048808063312995,0.0,0.07789623872494299,0.0216698577928796,0.7989949748743719,0,0,0
202431,2024,31,13598,33.668571509643186,4.598985144874246,0.4635240476540668,0.5350786880423591,0.0092660685394911,0.0654779593858345,0.0009700176366843,0.0001763668430335,0.3579981831695433,0.6216863489966141,0.020232884631266,0.8806487283450055,0.0,0.1193512716549944,0.0213785477331367,0.0012532252119424,0.0,0.3933666715693484,0.0428004118252684,0.0149286659802912,0.371378143844683,0.0025003677011325,0.8489033922744176,0.7793883281475298,0.7790088791075359,0.1041967063823328,0.2873947028914017,0.4065417014494953,0.2565075510358959,0.0361994384154208,0.0855278136146315,0.1680959247173104,0.0591181604310541,0.0402974880473552,0.0270167716475677,0.2762389011155802,0.0377172345753965,0.003870380207938,0.0037186005919405,0.0034909311679441,0.0812779843666994,0.0033391515519465,0.0051605069439174,0.0553709856035437,0.2272727272727272,0.0677025527192008,0.0909090909090909,0.0255555555555555,0.1664816870144284,0.0233592880978865,0.0088790233074361,0.0144444444444444,0.006677796327212,0.001669449081803,0.003344481605351,0.010016694490818,0.0183946488294314,0.0050167224080267,0.005008347245409,0.0083333333333333,0.003338898163606,0.0,0.0016722408026755,0.0016722408026755,0.0,0.0083612040133779,0.0066889632107023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-29,2024,31,-0.5680647467311556,-0.8229838658936565,15348.0,17696.0,21885.0,31733.0,87924.0,323494.0,18309.666666666668,3311.424517229105,15348.0,21885.0,21665.5,7235.801568128639,15348.0,31733.0,45378.375,28640.678707727675,15348.0,87924.0,108419.41666666667,106277.86663652347,15348.0,323494.0,-1750.0,-18135.0,-0.11402137086265307,-0.5714870954526834,598.0,0.6276337956659205,0.2996581521484628,0.29674541137696636,0.019796398486540346,0.07555281721381261,0.005346334687628106,0.0,0.0794881923529895,0.02226993749189948,0.7612974566900111,0,0,0
202432,2024,32,11313,32.9699825472534,4.618580394236719,0.4686643684257049,0.5305400866260055,0.0091945893378127,0.0629995298542548,0.0005403068943159,0.0005403068943159,0.3608466680170143,0.6172776990074944,0.0218756329754911,0.8614553824362607,0.0,0.1385446175637393,0.0224858356940509,0.0012393767705382,0.0,0.376734729956687,0.040749580129055,0.0147617784849288,0.3807124546981349,0.0032705736763016,0.8442435862320825,0.7783255729024011,0.776682187528531,0.0946772573724093,0.2991874372318086,0.4208892540856386,0.2516205605770109,0.0373413676618278,0.0876472199397425,0.1712772756322468,0.0619008490824431,0.0388934538482607,0.0231899936090568,0.2826622843056697,0.0345110928512736,0.0036519674974891,0.0044736601844243,0.0052040536839222,0.0793389938829544,0.0039258650598009,0.0048388569341732,0.0349127182044887,0.1822721598002497,0.072139303482587,0.0897755610972568,0.0187265917602996,0.1803482587064676,0.0399002493765586,0.0074812967581047,0.0124688279301745,0.0073126142595978,0.0036563071297989,0.0018281535648993,0.0054844606946983,0.0109689213893967,0.0109689213893967,0.0054844606946983,0.0109689213893967,0.0073126142595978,0.0054844606946983,0.0,0.0018281535648993,0.0,0.0091240875912408,0.0018281535648993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-05,2024,32,-0.663122658240795,-0.7485107481711013,13598.0,15348.0,17696.0,21885.0,79647.0,285865.0,15547.333333333334,2056.259062789922,13598.0,17696.0,17131.75,3586.1268219811864,13598.0,21885.0,36087.625,24644.144717138908,13598.0,79647.0,82594.75,84732.68021803557,13598.0,285865.0,-2285.0,-10572.0,-0.16803941756140606,-0.48307059629883486,-535.0,0.6603528536197412,0.3134869640216002,0.29775273571493777,0.019420641442005386,0.07089166301290968,0.005483348679147879,0.0,0.07870967776980015,0.02181626230328995,0.7229107648725215,0,0,0
202433,2024,33,9908,32.80306060044651,4.453371013322568,0.4593257973354864,0.5399677028663706,0.0078732209548803,0.0629034473286636,0.0009986268880289,0.0009986268880289,0.3501162790697674,0.6255813953488372,0.0241860465116279,0.8572439591547871,0.0,0.1427560408452128,0.0195126883024972,0.0014154281670205,0.0,0.3745458215583367,0.0428946306015341,0.0154420670165521,0.3752523213564796,0.0022204279370205,0.8396812254191679,0.773235354998965,0.774373835644794,0.1064996895052784,0.3026288553094597,0.4131649761954046,0.2545021734630511,0.0316704616021527,0.0883874974125439,0.1705651003932933,0.0629269302421858,0.0381908507555371,0.0233906023597598,0.2835851790519561,0.0350859035396398,0.0040364313806665,0.0050714137859656,0.0042434278617263,0.0783481680811426,0.0042434278617263,0.0085903539639826,0.0393013100436681,0.1623188405797101,0.0714285714285714,0.0857558139534883,0.0174672489082969,0.1640058055152394,0.0262390670553935,0.0043731778425655,0.0145772594752186,0.004040404040404,0.002020202020202,0.0101010101010101,0.0121212121212121,0.0121212121212121,0.0141414141414141,0.0101010101010101,0.008080808080808,0.002020202020202,0.006060606060606,0.002020202020202,0.004040404040404,0.002020202020202,0.0202020202020202,0.002020202020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-12,2024,33,-0.7485107481711011,-0.6631226582407952,11313.0,13598.0,15348.0,17696.0,64108.0,201167.0,13419.666666666666,2023.4026621771159,11313.0,15348.0,14488.75,2702.0724607850334,11313.0,17696.0,27545.875,18454.608525766278,11313.0,64108.0,59715.416666666664,57569.4242465859,11313.0,201167.0,-1405.0,-7788.0,-0.12419340581631755,-0.44009945750452084,880.0,0.683840911051678,0.35969087930588517,0.29734305231096786,0.019945589496407103,0.06505189942246131,0.007407407407407381,0.0,0.07794958972744873,0.02120754767155255,0.7144879183095744,0,0,0
202434,2024,34,9162,32.11400675711372,4.429927963326785,0.4530670159353853,0.5459506657934948,0.0106986899563318,0.063061735671136,0.0016068559185859,0.0006695232994108,0.3442065491183879,0.634382871536524,0.0214105793450881,0.8574863387978142,0.0,0.1425136612021857,0.0202185792349726,0.0022950819672131,0.0,0.3730626500764025,0.0434402968784108,0.0125518445754202,0.3716437459070072,0.0029469548133595,0.8456360780794256,0.7779896791563832,0.779784608481041,0.0908682970608032,0.3040161543639219,0.4117119138433924,0.245793134395333,0.0310747139331387,0.0861566075835763,0.1720888490015705,0.0553062598160197,0.0324209109266322,0.0241193628000897,0.2803455238949966,0.0329818263405878,0.0042629571460623,0.0047116894772268,0.0045995063944357,0.0696656944132824,0.0040385909804801,0.0048238725600179,0.0363636363636363,0.1558245083207261,0.0667678300455235,0.0804248861911987,0.0136570561456752,0.1679273827534039,0.0227617602427921,0.0121396054628224,0.0136570561456752,0.0084925690021231,0.0063694267515923,0.0127388535031847,0.0106157112526539,0.0148619957537153,0.019108280254777,0.0063694267515923,0.0127388535031847,0.0127388535031847,0.0042462845010615,0.0021231422505307,0.0021231422505307,0.0063694267515923,0.0127388535031847,0.0084925690021231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-19,2024,34,-0.8229838658936564,-0.5680647467311559,9908.0,11313.0,13598.0,15348.0,44686.0,127480.0,11606.333333333334,1862.406597202992,9908.0,13598.0,12541.75,2410.889790789468,9908.0,15348.0,20770.875,11899.031658530621,9908.0,44686.0,43777.166666666664,37995.83620688806,9908.0,127480.0,-746.0,-6186.0,-0.07529269277351636,-0.40304925723221263,659.0,0.7305200629896147,0.4410984130423008,0.295522292381166,0.017869162473156144,0.0632804135190504,0.0093418259023354,0.0,0.07720273885514159,0.021795563197976903,0.7149726775956285,0,0,0
202435,2024,35,7803,32.027731840639696,4.345251826220684,0.4572600281942842,0.5420991926182238,0.0085875416559856,0.0643304553919079,0.0012550988390335,0.0003137747097583,0.3429242513211978,0.6250733998825602,0.0320023487962419,0.8581514762516046,0.0,0.1418485237483953,0.0210526315789473,0.0010269576379974,0.0,0.3590926566705113,0.0438292964244521,0.0148660771498141,0.3877995642701525,0.0024349609124695,0.8424394761211801,0.7732504299510518,0.7743087710014552,0.0981611324249239,0.3143272919698373,0.411826961238259,0.2537372668342373,0.0302950125677999,0.0859902103452837,0.1754200291043789,0.057282709353089,0.0375711072893239,0.023944966265379,0.2693477973276888,0.0379679851832252,0.0048948273581161,0.003968778939013,0.0056885831459187,0.0752745072099484,0.0026458526260087,0.0063500463024209,0.0282861896838602,0.1478405315614618,0.0482529118136439,0.065,0.02,0.1544850498338869,0.0199667221297836,0.0049916805324459,0.016638935108153,0.0,0.0,0.0,0.0046082949308755,0.0023041474654377,0.0023041474654377,0.0,0.0046082949308755,0.0023041474654377,0.0023041474654377,0.0,0.0,0.0,0.0092165898617511,0.0023041474654377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-26,2024,35,-0.8854560256532096,-0.4647231720437691,9162.0,9908.0,11313.0,13598.0,31733.0,87924.0,10127.666666666666,1092.1951901125801,9162.0,11313.0,10995.25,1950.9135253344482,9162.0,13598.0,16330.375,7523.269937571771,9162.0,31733.0,33917.333333333336,28454.060190654556,9162.0,87924.0,-1359.0,-5795.0,-0.14833005893909623,-0.4261656125900868,-613.0,0.7096700848093495,0.47782123803035753,0.29627879727099193,0.019541511537807282,0.05616244674035948,0.0019969278033793733,0.0,0.07479593667050762,0.021916285861971526,0.7163029525032093,0,0,0
202436,2024,36,8189,31.35711214118952,4.518256197337892,0.453291000122115,0.5458541946513615,0.0074499267220322,0.0579497224942866,0.0004545454545454,0.0004545454545454,0.3346083014591302,0.6353591160220995,0.0300325825187703,0.8484032790896856,0.0,0.1515967209103144,0.0176189893551939,0.0008564786492108,0.0,0.3766027597997313,0.0428623763585297,0.0134326535596531,0.3763585297350104,0.0013432653559653,0.8429345770830707,0.7670490356737678,0.7644018656246061,0.0960544560695827,0.3098449514685491,0.3980839531072734,0.2483297617546955,0.0282364805243917,0.0854657758729358,0.1679062145468297,0.0666834740955502,0.0345392663557292,0.027101979074751,0.2778267994453548,0.0357998235219967,0.0061767301147107,0.0050422286650699,0.0051682843816967,0.0758855414093029,0.0040337829320559,0.0063027858313374,0.0404040404040404,0.1233108108108108,0.0319865319865319,0.0857142857142857,0.0135363790186125,0.1260504201680672,0.0185185185185185,0.0050675675675675,0.0084317032040472,0.0022172949002217,0.0022172949002217,0.0022172949002217,0.0022172949002217,0.0044345898004434,0.0022172949002217,0.0022172949002217,0.0044345898004434,0.0022172949002217,0.0022172949002217,0.0,0.0,0.0022172949002217,0.0088691796008869,0.0022172949002217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-09-02,2024,36,-0.9350162426854147,-0.3546048870425359,7803.0,9162.0,9908.0,11313.0,21885.0,79647.0,8957.666666666666,1067.2723800909112,7803.0,9908.0,9546.5,1465.0184299180507,7803.0,11313.0,13339.125,4782.2855993312605,7803.0,21885.0,27240.583333333332,23618.674100491127,7803.0,79647.0,386.0,-3124.0,0.0494681532743817,-0.27614249093962695,1745.0,0.8578012884303148,0.6139083335676065,0.29388989933550624,0.019772739550881453,0.05033558415472019,0.002660753880266047,0.0,0.07333179538427478,0.019219933988309176,0.6968065581793712,0,0,0
202437,2024,37,8200,31.31215491702864,4.580243902439024,0.4604878048780488,0.5392682926829269,0.0097572874740822,0.0693930123973595,0.0010598031794095,0.0010598031794095,0.3331917905166313,0.6300070771408351,0.0368011323425336,0.844013181984621,0.0,0.1559868180153789,0.0178200903210057,0.0020749420236787,0.0,0.3719512195121951,0.0404878048780487,0.0129268292682926,0.3853658536585366,0.0019512195121951,0.8464052287581699,0.7785319255907491,0.7634489693313222,0.0887380593262946,0.2942433383609854,0.4037204625439919,0.255656108597285,0.028657616892911,0.084841628959276,0.1705630970336852,0.0630970336852689,0.038964303670186,0.0232528908999497,0.268350930115636,0.0310457516339869,0.0040221216691804,0.0046505781799899,0.0041478129713423,0.0695072900955253,0.0031422825540472,0.006787330316742,0.0462107208872458,0.1719038817005545,0.0648148148148148,0.088724584103512,0.0203327171903881,0.1494464944649446,0.0296296296296296,0.0018484288354898,0.0129390018484288,0.0025380710659898,0.0050761421319796,0.0050761421319796,0.0025380710659898,0.0177664974619289,0.0101522842639593,0.0101522842639593,0.0126903553299492,0.015228426395939,0.0,0.0,0.0,0.0,0.020253164556962,0.0050761421319796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-09-09,2024,37,-0.970941817426052,-0.23931566428755774,8189.0,7803.0,9162.0,9908.0,17696.0,64108.0,8384.666666666666,700.3101693570154,7803.0,9162.0,8765.5,952.413950618576,7803.0,9908.0,11627.125,3588.3948834103303,7803.0,17696.0,21285.75,17391.924113979523,7803.0,64108.0,11.0,-1708.0,0.0013432653559652952,-0.17238595074687124,-375.0,0.9354857110261822,0.7052474278895255,0.29346225669755077,0.017614738202973428,0.06509447483055644,0.007103172053374407,0.0,0.076654928356891,0.02258696198036335,0.6880263639692421,0,0,0
